player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Hines Ward,WR,FA,2010,15,2,3,34,17.0,0,0,0,0.0,0,0.0,4.4,0.0
Deion Branch,WR,FA,2010,15,2,2,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Jerome Simpson,WR,FA,2010,15,2,3,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Jabar Gaffney,WR,FA,2010,15,1,2,32,32.0,0,0,0,0.0,0,0.0,3.7,0.0
Donald Jones,WR,FA,2010,15,1,4,29,29.0,0,0,0,0.0,0,0.0,3.4,0.0
Sidney Rice,WR,FA,2010,15,2,5,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Ben Obomanu,WR,FA,2010,15,1,8,7,7.0,0,0,0,0.0,0,0.0,3.2,0.0
Steve Smith,WR,FA,2010,15,2,6,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Michael Crabtree,WR,FA,2010,15,3,4,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Robert Meachem,WR,FA,2010,15,2,6,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Antonio Brown,WR,FA,2010,15,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Darrius Heyward-Bey,WR,FA,2010,15,1,2,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Ted Ginn Jr.,WR,FA,2010,15,2,4,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Micheal Spurlock,WR,FA,2010,15,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Jordan Shipley,WR,FA,2010,15,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Bryant Johnson,WR,FA,2010,15,1,6,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Greg Camarillo,WR,FA,2010,15,1,2,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Blair White,WR,FA,2010,15,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Jordy Nelson,WR,FA,2010,15,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
T.J. Houshmandzadeh,WR,FA,2010,15,1,4,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Louis Murphy,WR,FA,2010,15,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Devin Aromashodu,WR,FA,2010,15,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Laurent Robinson,WR,FA,2010,15,2,7,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Kevin Curtis,WR,FA,2010,15,1,2,6,6.0,0,1,6,6.0,0,0.0,1.7,0.0
Quan Cosby,WR,FA,2010,15,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Mohamed Massaquoi,WR,FA,2010,15,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Harry Douglas,WR,FA,2010,15,1,3,10,10.0,0,1,0,0.0,0,0.0,1.5,0.0
Early Doucet,WR,FA,2010,15,1,4,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Antwaan Randle El,WR,FA,2010,15,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Brett Swain,WR,FA,2010,15,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Brandon Tate,WR,FA,2010,15,1,3,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Brandon Stokley,WR,FA,2010,15,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Josh Cribbs,WR,FA,2010,15,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Chansi Stuckey,WR,FA,2010,15,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Anquan Boldin,WR,FA,2010,15,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Sammie Stroughter,WR,FA,2010,15,1,2,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Brad Smith,WR,FA,2010,15,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Ray Rice,RB,FA,2010,15,5,7,80,16.0,1,31,153,4.9,1,0.0,37.8,0.0
Jamaal Charles,RB,FA,2010,15,3,5,27,9.0,0,11,126,11.5,1,0.0,22.8,0.0
Cedric Benson,RB,FA,2010,15,0,1,0,0.0,0,31,150,4.8,1,0.0,21.0,0.0
Chris Johnson,RB,FA,2010,15,1,2,7,7.0,0,24,130,5.4,1,0.0,20.2,0.0
Donald Brown,RB,FA,2010,15,1,1,4,4.0,0,14,129,9.2,1,0.0,19.8,0.0
Maurice Morris,RB,FA,2010,15,3,4,10,3.3,0,15,109,7.3,1,0.0,19.4,0.0
Steven Jackson,RB,FA,2010,15,5,6,37,7.4,0,19,67,3.5,1,0.0,18.9,0.0
Ryan Torain,RB,FA,2010,15,5,6,48,9.6,1,11,53,4.8,0,0.0,18.6,0.0
LeGarrette Blount,RB,FA,2010,15,0,0,0,0.0,0,15,110,7.3,1,0.0,17.0,0.0
Tashard Choice,RB,FA,2010,15,4,5,31,7.8,0,15,53,3.5,1,0.0,16.4,0.0
Rashard Mendenhall,RB,FA,2010,15,0,1,0,0.0,0,17,99,5.8,1,0.0,15.9,0.0
Marcel Reece,RB,FA,2010,15,2,6,79,39.5,1,3,9,3.0,0,0.0,15.8,0.0
Darren McFadden,RB,FA,2010,15,4,4,39,9.8,0,20,119,6.0,0,0.0,15.8,0.0
Michael Bush,RB,FA,2010,15,0,0,0,0.0,0,12,24,2.0,2,0.0,14.4,0.0
Thomas Jones,RB,FA,2010,15,1,1,16,16.0,0,22,62,2.8,1,0.0,14.3,0.0
Marshawn Lynch,RB,FA,2010,15,1,1,17,17.0,0,12,60,5.0,1,0.0,14.2,0.0
Felix Jones,RB,FA,2010,15,2,3,47,23.5,0,12,70,5.8,0,0.0,12.7,0.0
Jonathan Stewart,RB,FA,2010,15,1,2,2,2.0,0,27,137,5.1,0,0.0,12.4,0.0
John Kuhn,RB,FA,2010,15,3,3,27,9.0,1,6,21,3.5,0,0.0,12.3,0.0
BenJarvus Green-Ellis,RB,FA,2010,15,2,2,12,6.0,0,6,38,6.3,1,0.0,12.0,0.0
Rashad Jennings,RB,FA,2010,15,7,8,64,9.1,0,3,13,4.3,0,0.0,11.2,0.0
Ronnie Brown,RB,FA,2010,15,1,1,3,3.0,0,10,39,3.9,1,0.0,10.7,0.0
Brandon Jackson,RB,FA,2010,15,1,2,3,3.0,0,22,99,4.5,0,0.0,10.7,0.0
Mike Tolbert,RB,FA,2010,15,0,1,0,0.0,0,17,46,2.7,1,0.0,10.6,0.0
Matt Forte,RB,FA,2010,15,1,1,6,6.0,0,17,92,5.4,0,0.0,10.3,0.0
Jason Snelling,RB,FA,2010,15,4,5,15,3.8,1,4,6,1.5,0,0.0,10.1,0.0
Brian Westbrook,RB,FA,2010,15,2,4,8,4.0,0,8,22,2.8,1,0.0,10.0,0.0
LeSean McCoy,RB,FA,2010,15,4,6,13,3.3,0,10,64,6.4,0,0.0,9.7,0.0
Peyton Hillis,RB,FA,2010,15,2,3,23,11.5,0,14,59,4.2,0,0.0,9.2,0.0
Arian Foster,RB,FA,2010,15,6,7,46,7.7,0,11,15,1.4,0,0.0,9.1,0.0
Ahmad Bradshaw,RB,FA,2010,15,2,2,14,7.0,0,19,66,3.5,0,0.0,9.0,0.0
Toby Gerhart,RB,FA,2010,15,3,4,18,6.0,0,16,77,4.8,0,0.0,9.0,0.0
Michael Turner,RB,FA,2010,15,0,0,0,0.0,0,25,82,3.3,0,0.0,8.2,0.0
Javon Ringer,RB,FA,2010,15,0,0,0,0.0,0,4,19,4.8,1,0.0,7.9,0.0
Ricky Williams,RB,FA,2010,15,5,6,34,6.8,0,7,19,2.7,0,0.0,7.8,0.0
Maurice Jones-Drew,RB,FA,2010,15,2,3,22,11.0,0,15,46,3.1,0,0.0,7.8,0.0
Danny Woodhead,RB,FA,2010,15,1,2,12,12.0,0,9,59,6.6,0,0.0,7.6,0.0
Cadillac Williams,RB,FA,2010,15,2,3,26,13.0,0,7,38,5.4,0,0.0,7.4,0.0
Reggie Bush,RB,FA,2010,15,7,7,36,5.1,0,4,-4,-1.0,0,0.0,6.7,0.0
LaDainian Tomlinson,RB,FA,2010,15,1,1,6,6.0,0,11,49,4.5,0,0.0,6.0,0.0
Mike Goodson,RB,FA,2010,15,2,3,27,13.5,0,10,21,2.1,0,0.0,5.8,0.0
Darren Sproles,RB,FA,2010,15,5,6,30,6.0,0,2,1,0.5,0,0.0,5.6,0.0
Ryan Mathews,RB,FA,2010,15,0,0,0,0.0,0,17,56,3.3,0,0.0,5.6,0.0
Willis McGahee,RB,FA,2010,15,0,0,0,0.0,0,7,53,7.6,0,0.0,5.3,0.0
Shonn Greene,RB,FA,2010,15,1,2,5,5.0,0,12,40,3.3,0,0.0,5.0,0.0
C.J. Spiller,RB,FA,2010,15,2,2,21,10.5,0,9,16,1.8,0,0.0,4.7,0.0
Tim Hightower,RB,FA,2010,15,3,4,12,4.0,0,6,16,2.7,0,0.0,4.3,0.0
Anthony Dixon,RB,FA,2010,15,1,1,2,2.0,0,6,33,5.5,0,0.0,4.0,0.0
Bernard Scott,RB,FA,2010,15,0,0,0,0.0,0,8,40,5.0,0,0.0,4.0,0.0
Dimitri Nance,RB,FA,2010,15,2,2,16,8.0,0,6,11,1.8,0,0.0,3.7,0.0
Fred Jackson,RB,FA,2010,15,0,2,0,0.0,0,15,36,2.4,0,0.0,3.6,0.0
Earnest Graham,RB,FA,2010,15,3,3,21,7.0,0,1,-1,-1.0,0,0.0,3.5,0.0
Dominic Rhodes,RB,FA,2010,15,1,3,4,4.0,0,9,26,2.9,0,0.0,3.5,0.0
Brandon Jacobs,RB,FA,2010,15,0,2,0,0.0,0,12,34,2.8,0,0.0,3.4,0.0
Derrick Ward,RB,FA,2010,15,1,3,11,11.0,0,6,15,2.5,0,0.0,3.1,0.0
Justin Forsett,RB,FA,2010,15,2,4,7,3.5,0,2,9,4.5,0,0.0,2.6,0.0
Pierre Thomas,RB,FA,2010,15,1,1,0,0.0,0,6,20,3.3,0,0.0,2.5,0.0
Quinn Johnson,RB,FA,2010,15,2,2,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Correll Buckhalter,RB,FA,2010,15,1,2,17,17.0,0,6,3,0.5,0,0.0,2.5,0.0
Brian Leonard,RB,FA,2010,15,1,1,20,20.0,0,1,-1,-1.0,0,0.0,2.4,0.0
Keiland Williams,RB,FA,2010,15,1,3,13,13.0,0,1,4,4.0,0,0.0,2.2,0.0
Lance Ball,RB,FA,2010,15,0,1,0,0.0,0,15,20,1.3,0,0.0,2.0,0.0
Michael Robinson,RB,FA,2010,15,2,2,7,3.5,0,1,2,2.0,0,0.0,1.9,0.0
Patrick Cobbs,RB,FA,2010,15,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Lousaka Polite,RB,FA,2010,15,2,2,6,3.0,0,1,1,1.0,0,0.0,1.7,0.0
Chris Gronkowski,RB,FA,2010,15,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Tim Castille,RB,FA,2010,15,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Jerome Harrison,RB,FA,2010,15,1,1,7,7.0,0,1,3,3.0,0,0.0,1.5,0.0
LaRod Stephens-Howling,RB,FA,2010,15,1,2,2,2.0,0,1,6,6.0,0,0.0,1.3,0.0
Mewelde Moore,RB,FA,2010,15,1,1,0,0.0,0,4,7,1.8,0,0.0,1.2,0.0
Jahvid Best,RB,FA,2010,15,0,1,0,0.0,0,6,12,2.0,0,0.0,1.2,0.0
Knowshon Moreno,RB,FA,2010,15,1,1,1,1.0,0,4,5,1.3,0,0.0,1.1,0.0
Stefan Logan,RB,FA,2010,15,0,0,0,0.0,0,4,11,2.8,0,0.0,1.1,0.0
Beanie Wells,RB,FA,2010,15,0,1,0,0.0,0,8,11,1.4,0,0.0,1.1,0.0
Jackie Battle,RB,FA,2010,15,0,1,0,0.0,0,2,9,4.5,0,0.0,0.9,0.0
Garrett Wolfe,RB,FA,2010,15,0,0,0,0.0,0,4,8,2.0,0,0.0,0.8,0.0
Dexter McCluster,RB,FA,2010,15,1,4,7,7.0,0,1,-4,-4.0,0,0.0,0.8,0.0
Isaac Redman,RB,FA,2010,15,0,0,0,0.0,0,1,7,7.0,0,0.0,0.7,0.0
Leon Washington,RB,FA,2010,15,0,0,0,0.0,0,1,6,6.0,0,0.0,0.6,0.0
Chester Taylor,RB,FA,2010,15,0,0,0,0.0,0,11,5,0.5,0,0.0,0.5,0.0
Tony Fiammetta,RB,FA,2010,15,0,0,0,0.0,0,3,5,1.7,0,0.0,0.5,0.0
Jacob Hester,RB,FA,2010,15,1,1,-8,-8.0,0,2,7,3.5,0,0.0,0.4,0.0
Lorenzo Booker,RB,FA,2010,15,2,2,14,7.0,0,0,0,0.0,0,0.0,0.4,0.0
Gartrell Johnson,RB,FA,2010,15,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Jason Witten,TE,FA,2010,15,10,12,140,14.0,1,0,0,0.0,0,0.0,25.0,0.0
Tim Tebow,TE,FA,2010,15,0,0,0,0.0,0,8,78,9.8,1,0.0,23.3,0.0
Aaron Hernandez,TE,FA,2010,15,4,5,31,7.8,2,1,16,16.0,0,0.0,18.7,0.0
Jimmy Graham,TE,NO,2010,15,5,7,29,5.8,2,0,0,0.0,0,0.0,17.4,0.0
Chris Cooley,TE,FA,2010,15,5,7,62,12.4,1,0,0,0.0,0,0.0,16.7,0.0
Brent Celek,TE,FA,2010,15,2,3,72,36.0,1,0,0,0.0,0,0.0,14.2,0.0
Kevin Boss,TE,FA,2010,15,3,6,59,19.7,1,0,0,0.0,0,0.0,13.4,0.0
Benjamin Watson,TE,FA,2010,15,7,7,92,13.1,0,0,0,0.0,0,0.0,12.7,0.0
Ed Dickson,TE,FA,2010,15,2,2,33,16.5,1,0,0,0.0,0,0.0,10.3,0.0
Matt Spaeth,TE,FA,2010,15,3,8,27,9.0,1,0,0,0.0,0,0.0,10.2,0.0
Robert Royal,TE,FA,2010,15,2,2,29,14.5,1,0,0,0.0,0,0.0,9.9,0.0
Marcedes Lewis,TE,CHI,2010,15,6,7,63,10.5,0,0,0,0.0,0,0.0,9.3,0.0
Jeff King,TE,FA,2010,15,1,1,16,16.0,1,0,0,0.0,0,0.0,8.1,0.0
Randy McMichael,TE,FA,2010,15,5,5,55,11.0,0,0,0,0.0,0,0.0,8.0,0.0
Visanthe Shiancoe,TE,FA,2010,15,6,9,41,6.8,0,0,0,0.0,0,0.0,7.1,0.0
Jacob Tamme,TE,FA,2010,15,7,7,34,4.9,0,0,0,0.0,0,0.0,6.9,0.0
Daniel Fells,TE,FA,2010,15,4,8,47,11.8,0,0,0,0.0,0,0.0,6.7,0.0
Leonard Pope,TE,FA,2010,15,1,1,2,2.0,1,0,0,0.0,0,0.0,6.7,0.0
Kellen Winslow,TE,FA,2010,15,4,6,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Owen Daniels,TE,FA,2010,15,4,7,45,11.3,0,0,0,0.0,0,0.0,6.5,0.0
Zach Miller,TE,FA,2010,15,4,7,39,9.8,0,0,0,0.0,0,0.0,5.9,0.0
Jared Cook,TE,FA,2010,15,3,3,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
Joel Dreessen,TE,FA,2010,15,4,5,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
Mike Sellers,TE,FA,2010,15,1,3,27,27.0,0,0,0,0.0,0,0.0,5.2,0.0
Greg Olsen,TE,FA,2010,15,4,4,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Tony Gonzalez,TE,FA,2010,15,4,8,26,6.5,0,0,0,0.0,0,0.0,4.6,0.0
Anthony Fasano,TE,FA,2010,15,3,5,30,10.0,0,0,0,0.0,0,0.0,4.5,0.0
Tony Moeaki,TE,FA,2010,15,3,4,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Jeremy Shockey,TE,FA,2010,15,3,6,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Kory Sperry,TE,FA,2010,15,1,1,35,35.0,0,0,0,0.0,0,0.0,4.0,0.0
John Carlson,TE,FA,2010,15,1,1,31,31.0,0,0,0,0.0,0,0.0,3.6,0.0
Brandon Pettigrew,TE,FA,2010,15,2,3,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Dustin Keller,TE,FA,2010,15,3,4,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Tony Scheffler,TE,FA,2010,15,3,4,18,6.0,0,0,0,0.0,0,0.0,3.3,0.0
Rob Gronkowski,TE,FA,2010,15,1,2,25,25.0,0,0,0,0.0,0,0.0,3.0,0.0
Delanie Walker,TE,FA,2010,15,3,5,14,4.7,0,0,0,0.0,0,0.0,2.9,0.0
Cameron Morrah,TE,FA,2010,15,2,2,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Andrew Quarless,TE,FA,2010,15,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Justin Peelle,TE,FA,2010,15,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Dante Rosario,TE,FA,2010,15,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
John Gilmore,TE,FA,2010,15,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Richard Quinn,TE,FA,2010,15,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Scott Chandler,TE,FA,2010,15,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Stephen Spach,TE,FA,2010,15,1,4,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jimmy Kleinsasser,TE,FA,2010,15,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Gijon Robinson,TE,FA,2010,15,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Jermaine Gresham,TE,FA,2010,15,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Clay Harbor,TE,FA,2010,15,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Vernon Davis,TE,FA,2010,15,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Travis Beckum,TE,FA,2010,15,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Reggie Kelly,TE,FA,2010,15,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Alge Crumpler,TE,FA,2010,15,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Martellus Bennett,TE,FA,2010,15,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Ryan Purvis,TE,FA,2010,15,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jonathan Stupar,TE,FA,2010,15,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jerome Simpson,WR,FA,2010,16,6,7,124,20.7,2,0,0,0.0,0,0.0,27.4,0.0
Dwayne Bowe,WR,FA,2010,16,6,9,153,25.5,1,0,0,0.0,0,0.0,24.3,0.0
Johnny Knox,WR,FA,2010,16,4,6,92,23.0,2,0,0,0.0,0,0.0,23.2,0.0
Mario Manningham,WR,FA,2010,16,4,6,132,33.0,1,0,0,0.0,0,0.0,21.2,0.0
Michael Crabtree,WR,FA,2010,16,6,10,122,20.3,1,0,0,0.0,0,0.0,21.2,0.0
Andre Roberts,WR,FA,2010,16,5,9,110,22.0,1,0,0,0.0,0,0.0,19.5,0.0
Miles Austin,WR,FA,2010,16,6,13,115,19.2,1,1,6,6.0,0,0.0,19.1,0.0
Mike Thomas,WR,FA,2010,16,6,9,96,16.0,1,1,4,4.0,0,0.0,19.0,0.0
Mike Wallace,WR,FA,2010,16,4,6,104,26.0,1,0,0,0.0,0,0.0,18.4,0.0
Jordy Nelson,WR,FA,2010,16,4,7,124,31.0,1,0,0,0.0,0,0.0,18.4,0.0
Mike Williams,WR,FA,2010,16,3,7,44,14.7,2,0,0,0.0,0,0.0,17.9,0.0
Greg Jennings,WR,FA,2010,16,7,10,142,20.3,0,0,0,0.0,0,0.0,17.7,0.0
Hakeem Nicks,WR,FA,2010,16,4,9,93,23.3,1,0,0,0.0,0,0.0,17.3,0.0
Kenny Britt,WR,FA,2010,16,4,9,89,22.3,1,0,0,0.0,0,0.0,16.9,0.0
Brandon Marshall,WR,FA,2010,16,10,16,102,10.2,0,0,0,0.0,0,0.0,15.2,0.0
Robert Meachem,WR,FA,2010,16,10,13,101,10.1,0,0,0,0.0,0,0.0,15.1,0.0
Percy Harvin,WR,FA,2010,16,7,8,100,14.3,0,2,6,3.0,0,0.0,14.1,0.0
Jacoby Jones,WR,FA,2010,16,5,7,115,23.0,0,1,-3,-3.0,0,0.0,13.7,0.0
Brandon Lloyd,WR,FA,2010,16,5,9,111,22.2,0,0,0,0.0,0,0.0,13.6,0.0
Santonio Holmes,WR,FA,2010,16,4,8,69,17.3,1,1,3,3.0,0,0.0,13.2,0.0
Derrick Mason,WR,FA,2010,16,4,6,50,12.5,1,0,0,0.0,0,0.0,13.0,0.0
Danario Alexander,WR,FA,2010,16,6,7,99,16.5,0,0,0,0.0,0,0.0,12.9,0.0
Kelley Washington,WR,FA,2010,16,5,6,40,8.0,1,0,0,0.0,0,0.0,12.5,0.0
Devin Hester,WR,FA,2010,16,3,5,48,16.0,1,0,0,0.0,0,0.0,12.3,0.0
Roddy White,WR,FA,2010,16,3,5,43,14.3,1,0,0,0.0,0,0.0,11.8,0.0
James Jones,WR,FA,2010,16,4,7,36,9.0,1,0,0,0.0,0,0.0,11.6,0.0
T.J. Houshmandzadeh,WR,FA,2010,16,4,4,32,8.0,1,0,0,0.0,0,0.0,11.2,0.0
Santana Moss,WR,FA,2010,16,5,9,85,17.0,0,0,0,0.0,0,0.0,11.0,0.0
Jabar Gaffney,WR,FA,2010,16,4,7,90,22.5,0,0,0,0.0,0,0.0,11.0,0.0
Braylon Edwards,WR,FA,2010,16,6,8,78,13.0,0,0,0,0.0,0,0.0,10.8,0.0
Andre Caldwell,WR,FA,2010,16,4,5,87,21.8,0,0,0,0.0,0,0.0,10.7,0.0
Pierre Garcon,WR,FA,2010,16,3,8,35,11.7,1,1,-5,-5.0,0,0.0,10.5,0.0
Brian Robiskie,WR,FA,2010,16,2,5,35,17.5,1,0,0,0.0,0,0.0,10.5,0.0
Jeremy Maclin,WR,FA,2010,16,6,8,74,12.3,0,0,0,0.0,0,0.0,10.4,0.0
Davone Bess,WR,FA,2010,16,5,8,34,6.8,1,0,0,0.0,0,0.0,9.9,0.0
Brandon Gibson,WR,FA,2010,16,3,6,69,23.0,0,2,15,7.5,0,0.0,9.9,0.0
Jason Hill,WR,FA,2010,16,4,9,77,19.3,0,0,0,0.0,0,0.0,9.7,0.0
Laurent Robinson,WR,FA,2010,16,3,4,25,8.3,1,1,-5,-5.0,0,0.0,9.5,0.0
Naaman Roosevelt,WR,FA,2010,16,4,8,74,18.5,0,0,0,0.0,0,0.0,9.4,0.0
Danny Amendola,WR,FA,2010,16,8,11,53,6.6,0,0,0,0.0,0,0.0,9.3,0.0
Blair White,WR,FA,2010,16,2,5,20,10.0,1,0,0,0.0,0,0.0,9.0,0.0
Steve Johnson,WR,FA,2010,16,5,10,58,11.6,0,0,0,0.0,0,0.0,8.3,0.0
Donald Jones,WR,FA,2010,16,5,12,54,10.8,0,0,0,0.0,0,0.0,7.9,0.0
Emmanuel Sanders,WR,FA,2010,16,4,5,54,13.5,0,0,0,0.0,0,0.0,7.4,0.0
Vincent Jackson,WR,FA,2010,16,4,9,54,13.5,0,0,0,0.0,0,0.0,7.4,0.0
Calvin Johnson,WR,FA,2010,16,4,7,52,13.0,0,0,0,0.0,0,0.0,7.2,0.0
Lance Moore,WR,FA,2010,16,4,7,48,12.0,0,0,0,0.0,0,0.0,6.8,0.0
Jordan Shipley,WR,FA,2010,16,1,2,3,3.0,1,0,0,0.0,0,0.0,6.8,0.0
Michael Jenkins,WR,FA,2010,16,5,9,40,8.0,0,0,0,0.0,0,0.0,6.5,0.0
Darrius Heyward-Bey,WR,FA,2010,16,4,6,40,10.0,0,0,0,0.0,0,0.0,6.0,0.0
Donald Driver,WR,FA,2010,16,3,5,44,14.7,0,0,0,0.0,0,0.0,5.9,0.0
Devery Henderson,WR,FA,2010,16,3,4,35,11.7,0,1,9,9.0,0,0.0,5.9,0.0
Chansi Stuckey,WR,FA,2010,16,4,6,39,9.8,0,0,0,0.0,0,0.0,5.9,0.0
Mohamed Massaquoi,WR,FA,2010,16,2,6,14,7.0,0,0,0,0.0,0,0.0,5.6,0.0
Reggie Wayne,WR,FA,2010,16,3,6,40,13.3,0,0,0,0.0,0,0.0,5.5,0.0
Hines Ward,WR,FA,2010,16,3,8,38,12.7,0,0,0,0.0,0,0.0,5.3,0.0
Nate Washington,WR,FA,2010,16,3,6,37,12.3,0,0,0,0.0,0,0.0,5.2,0.0
Josh Morgan,WR,FA,2010,16,2,5,39,19.5,0,0,0,0.0,0,0.0,4.9,0.0
Ben Obomanu,WR,FA,2010,16,2,4,18,9.0,0,0,0,0.0,0,0.0,4.8,0.0
Louis Murphy,WR,FA,2010,16,2,2,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
Max Komar,WR,FA,2010,16,3,3,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
DeSean Jackson,WR,FA,2010,16,2,12,32,16.0,0,1,0,0.0,0,0.0,4.2,0.0
Dezmon Briscoe,WR,FA,2010,16,2,2,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Mike Sims-Walker,WR,FA,2010,16,1,1,31,31.0,0,0,0,0.0,0,0.0,3.6,0.0
Deion Branch,WR,FA,2010,16,2,5,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Wes Welker,WR,FA,2010,16,3,6,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Chris Chambers,WR,FA,2010,16,3,6,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Steve Smith,WR,FA,2010,16,3,8,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Eddie Royal,WR,FA,2010,16,2,7,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Marques Colston,WR,FA,2010,16,2,5,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Larry Fitzgerald,WR,FA,2010,16,1,3,26,26.0,0,0,0,0.0,0,0.0,3.1,0.0
Jacoby Ford,WR,FA,2010,16,2,4,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Antonio Brown,WR,FA,2010,16,2,2,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Sam Hurd,WR,FA,2010,16,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Ted Ginn Jr.,WR,FA,2010,16,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Jason Avant,WR,FA,2010,16,2,4,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Marlon Moore,WR,FA,2010,16,1,1,5,5.0,0,1,16,16.0,0,0.0,2.6,0.0
Bernard Berrian,WR,FA,2010,16,2,4,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Chaz Schilens,WR,FA,2010,16,2,2,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Anquan Boldin,WR,FA,2010,16,2,4,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Anthony Armstrong,WR,FA,2010,16,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Mike Williams,WR,FA,2010,16,2,4,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
