player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Craig Reynolds,RB,DET,6,2,2,28,14.0,0,10,15,1.5,0,0.0,5.3,0.0
Rachaad White,RB,TB,6,3,4,12,4.0,0,7,26,3.7,0,0.0,5.3,0.0
Jaleel McLaughlin,RB,DEN,6,2,2,12,6.0,0,7,30,4.3,0,0.0,5.2,0.0
Tyler Allgeier,RB,ATL,6,0,1,0,0.0,0,13,51,3.9,0,0.0,5.1,0.0
Justice Hill,RB,BAL,6,3,3,0,0.0,0,8,35,4.4,0,0.0,5.0,0.0
Damien Williams,RB,ARI,6,1,1,8,8.0,0,8,36,4.5,0,0.0,4.9,0.0
Latavius Murray,RB,BUF,6,0,0,0,0.0,0,12,45,3.8,0,0.0,4.5,0.0
Darrynton Evans,RB,CHI,6,1,1,2,2.0,0,9,32,3.6,0,0.0,3.9,0.0
David Montgomery,RB,DET,6,1,1,19,19.0,0,6,14,2.3,0,0.0,3.8,0.0
Jerick McKinnon,RB,KC,6,3,5,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Dameon Pierce,RB,HOU,6,0,0,0,0.0,0,13,34,2.6,0,0.0,3.4,0.0
Zach Charbonnet,RB,SEA,6,2,2,14,7.0,0,2,5,2.5,0,0.0,2.9,0.0
Chris Brooks,RB,MIA,6,0,0,0,0.0,0,6,28,4.7,0,0.0,2.8,0.0
Raheem Blackshear,RB,CAR,6,1,1,4,4.0,0,5,18,3.6,0,0.0,2.7,0.0
Chris Rodriguez Jr.,RB,WAS,6,0,0,0,0.0,0,4,23,5.8,0,0.0,2.3,0.0
Kenneth Gainwell,RB,PHI,6,1,2,4,4.0,0,2,13,6.5,0,0.0,2.2,0.0
Emari Demercado,RB,ARI,6,1,1,6,6.0,0,2,11,5.5,0,0.0,2.2,0.0
Boston Scott,RB,PHI,6,1,1,14,14.0,0,2,2,1.0,0,0.0,2.1,0.0
Clyde Edwards-Helaire,RB,KC,6,1,1,9,9.0,0,2,7,3.5,0,0.0,2.1,0.0
Cam Akers,RB,MIN,6,1,1,7,7.0,0,1,8,8.0,0,0.0,2.0,0.0
D'Ernest Johnson,RB,JAC,6,0,0,0,0.0,0,1,19,19.0,0,0.0,1.9,0.0
Dalvin Cook,RB,NYJ,6,1,1,2,2.0,0,3,12,4.0,0,0.0,1.9,0.0
Zamir White,RB,LV,6,2,2,7,3.5,0,2,2,1.0,0,0.0,1.9,0.0
Devine Ozigbo,RB,DET,6,1,1,8,8.0,0,3,5,1.7,0,0.0,1.8,0.0
Ronnie Rivers,RB,LAR,6,1,1,4,4.0,0,3,9,3.0,0,0.0,1.8,0.0
Chase Brown,RB,CIN,6,1,1,8,8.0,0,1,4,4.0,0,0.0,1.7,0.0
Kendre Miller,RB,NO,6,1,2,13,13.0,0,2,-1,-0.5,0,0.0,1.7,0.0
Ty Montgomery II,RB,NE,6,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Kyle Juszczyk,RB,SF,6,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Matt Breida,RB,NYG,6,0,1,0,0.0,0,4,13,3.3,0,0.0,1.3,0.0
Trayveon Williams,RB,CIN,6,2,2,3,1.5,0,0,0,0.0,0,0.0,1.3,0.0
Tank Bigsby,RB,JAC,6,1,1,6,6.0,0,3,2,0.7,0,0.0,1.3,0.0
Rico Dowdle,RB,DAL,6,0,0,0,0.0,0,3,12,4.0,0,0.0,1.2,0.0
Mike Boone,RB,HOU,6,0,0,0,0.0,0,1,11,11.0,0,0.0,1.1,0.0
Cordarrelle Patterson,RB,ATL,6,1,1,6,6.0,0,1,0,0.0,0,0.0,1.1,0.0
Zach Evans,RB,LAR,6,0,0,0,0.0,0,4,10,2.5,0,0.0,1.0,0.0
Ke'Shawn Vaughn,RB,TB,6,0,2,0,0.0,0,6,9,1.5,0,0.0,0.9,0.0
Joshua Kelley,RB,LAC,6,1,2,2,2.0,0,1,2,2.0,0,0.0,0.9,0.0
Patrick Ricard,RB,BAL,6,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Khari Blasingame,RB,CHI,6,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Samaje Perine,RB,DEN,6,2,2,16,8.0,0,0,0,0.0,0,0.0,0.6,0.0
Michael Carter,RB,NYJ,6,0,1,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
DeeJay Dallas,RB,SEA,6,1,1,-1,-1.0,0,0,0,0.0,0,0.0,0.4,0.0
Isaiah Spiller,RB,LAC,6,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Michael Burton,RB,DEN,6,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Eric Gray,RB,NYG,6,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Damien Harris,RB,BUF,6,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Travis Kelce,TE,KC,6,9,9,124,13.8,0,0,0,0.0,0,0.0,16.9,0.0
Dalton Schultz,TE,HOU,6,4,7,61,15.3,1,0,0,0.0,0,0.0,14.1,0.0
Kyle Pitts,TE,ATL,6,4,6,43,10.8,1,0,0,0.0,0,0.0,12.3,0.0
Jonnu Smith,TE,ATL,6,4,5,36,9.0,1,0,0,0.0,0,0.0,11.6,0.0
Michael Mayer,TE,LV,6,5,6,75,15.0,0,0,0,0.0,0,0.0,10.0,0.0
Brenton Strange,TE,JAC,6,2,3,27,13.5,1,0,0,0.0,0,0.0,9.7,0.0
Gerald Everett,TE,LAC,6,3,5,16,5.3,1,1,2,2.0,0,0.0,9.3,0.0
Mark Andrews,TE,BAL,6,4,6,69,17.3,0,1,0,0.0,0,0.0,8.9,0.0
Taysom Hill,TE,NO,6,7,8,49,7.0,0,1,2,2.0,0,0.0,8.8,0.0
Kylen Granson,TE,IND,6,3,4,67,22.3,0,0,0,0.0,0,0.0,8.2,0.0
Trey McBride,TE,ARI,6,4,5,62,15.5,0,0,0,0.0,0,0.0,8.2,0.0
T.J. Hockenson,TE,MIN,6,6,8,50,8.3,0,0,0,0.0,0,0.0,8.0,0.0
Quintin Morris,TE,BUF,6,1,1,15,15.0,1,0,0,0.0,0,0.0,8.0,0.0
Evan Engram,TE,JAC,6,7,7,41,5.9,0,0,0,0.0,0,0.0,7.6,0.0
Darren Waller,TE,NYG,6,5,7,43,8.6,0,0,0,0.0,0,0.0,6.8,0.0
Dallas Goedert,TE,PHI,6,5,8,42,8.4,0,0,0,0.0,0,0.0,6.7,0.0
Sam LaPorta,TE,DET,6,4,11,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
Foster Moreau,TE,NO,6,4,4,33,8.3,0,0,0,0.0,0,0.0,5.3,0.0
Mike Gesicki,TE,NE,6,3,3,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Tyler Conklin,TE,NYJ,6,3,4,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
David Njoku,TE,CLE,6,3,4,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Tommy Tremble,TE,CAR,6,2,2,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Colby Parkinson,TE,SEA,6,3,5,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Dawson Knox,TE,BUF,6,3,6,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Zach Ertz,TE,ARI,6,2,5,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Austin Hooper,TE,LV,6,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Donald Parham Jr.,TE,LAC,6,2,3,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Chigoziem Okonkwo,TE,TEN,6,2,4,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Tyler Higbee,TE,LAR,6,2,3,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Noah Gray,TE,KC,6,2,2,14,7.0,0,1,1,1.0,0,0.0,2.5,0.0
Hayden Hurst,TE,CAR,6,1,3,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Pharaoh Brown,TE,NE,6,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Cade Otton,TE,TB,6,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Jake Ferguson,TE,DAL,6,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Cole Kmet,TE,CHI,6,2,3,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Josh Whyle,TE,TEN,6,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Robert Tonyan,TE,CHI,6,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Brevin Jordan,TE,HOU,6,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
MyCole Pruitt,TE,ATL,6,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Noah Fant,TE,SEA,6,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Payne Durham,TE,TB,6,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Jeremy Ruckert,TE,NYJ,6,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Brock Wright,TE,DET,6,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Hunter Henry,TE,NE,6,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Irv Smith Jr.,TE,CIN,6,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Drew Sample,TE,CIN,6,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Adam Trautman,TE,DEN,6,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Will Dissly,TE,SEA,6,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Greg Dulcich,TE,DEN,6,1,2,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Logan Thomas,TE,WAS,6,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
George Kittle,TE,SF,6,1,2,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Puka Nacua,WR,LAR,7,8,12,154,19.25,0,0,0,0.0,0,15.4,19.4,23.4
Kyle Pitts,TE,ATL,7,3,5,47,15.67,0,0,0,0.0,0,4.7,6.2,7.7
Josh Jacobs,RB,LV,7,1,4,6,6.0,0,11,35,3.18,0,4.1,4.6,5.1
Calvin Ridley,WR,JAC,7,1,4,5,5.0,0,1,0,0.0,0,0.5,1.0,1.5
Raheem Mostert,RB,MIA,7,1,3,6,6.0,0,9,45,5.0,0,5.1,5.6,6.1
Zach Ertz,TE,ARI,7,3,4,19,6.33,0,0,0,0.0,0,1.9,3.4,4.9
Jordan Addison,WR,MIN,7,7,10,123,17.6,2,0,0,0.0,0,0.0,27.8,0.0
A.J. Brown,WR,PHI,7,10,15,137,13.7,1,0,0,0.0,0,0.0,24.7,0.0
Josh Downs,WR,IND,7,5,6,125,25.0,1,0,0,0.0,0,0.0,21.0,0.0
Tyreek Hill,WR,MIA,7,11,15,88,8.0,1,0,0,0.0,0,0.0,20.3,0.0
Puka Nacua,WR,LAR,7,8,12,154,19.3,0,0,0,0.0,0,0.0,19.4,0.0
Mike Evans,WR,TB,7,6,8,82,13.7,1,0,0,0.0,0,0.0,17.2,0.0
Amon-Ra St. Brown,WR,DET,7,13,19,102,7.8,0,0,0,0.0,0,0.0,16.7,0.0
Courtland Sutton,WR,DEN,7,6,6,76,12.7,1,0,0,0.0,0,0.0,16.6,0.0
Christian Kirk,WR,JAC,7,6,6,90,15.0,1,0,0,0.0,0,0.0,16.0,0.0
Marquez Valdes-Scantling,WR,KC,7,3,5,84,28.0,1,0,0,0.0,0,0.0,15.9,0.0
Joshua Palmer,WR,LAC,7,5,7,133,26.6,0,0,0,0.0,0,0.0,15.8,0.0
Michael Pittman Jr.,WR,IND,7,2,5,83,41.5,1,0,0,0.0,0,0.0,15.3,0.0
Stefon Diggs,WR,BUF,7,6,12,58,9.7,1,0,0,0.0,0,0.0,14.8,0.0
Rashee Rice,WR,KC,7,5,6,60,12.0,1,0,0,0.0,0,0.0,14.5,0.0
Jakobi Meyers,WR,LV,7,7,13,50,7.1,1,0,0,0.0,0,0.0,14.5,0.0
Jaxon Smith-Njigba,WR,SEA,7,4,7,63,15.8,1,0,0,0.0,0,0.0,14.3,0.0
Jake Bobo,WR,SEA,7,4,5,61,15.3,1,0,0,0.0,0,0.0,14.1,0.0
Kendrick Bourne,WR,NE,7,6,7,63,10.5,1,0,0,0.0,0,0.0,13.3,0.0
George Pickens,WR,PIT,7,5,8,107,21.4,0,0,0,0.0,0,0.0,13.2,0.0
Terry McLaurin,WR,WAS,7,6,9,90,15.0,0,0,0,0.0,0,0.0,12.0,0.0
Michael Thomas,WR,NO,7,3,7,42,14.0,1,0,0,0.0,0,0.0,11.7,0.0
Diontae Johnson,WR,PIT,7,5,6,79,15.8,0,0,0,0.0,0,0.0,10.4,0.0
Romeo Doubs,WR,GB,7,2,5,30,15.0,1,0,0,0.0,0,0.0,10.0,0.0
Tutu Atwell,WR,LAR,7,1,2,31,31.0,1,0,0,0.0,0,0.0,9.6,0.0
Chris Godwin,WR,TB,7,6,12,66,11.0,0,0,0,0.0,0,0.0,9.6,0.0
Jayden Reed,WR,GB,7,3,4,21,7.0,1,0,0,0.0,0,0.0,9.6,0.0
Zay Flowers,WR,BAL,7,4,6,75,18.8,0,0,0,0.0,0,0.0,9.5,0.0
Demario Douglas,WR,NE,7,4,6,54,13.5,0,1,20,20.0,0,0.0,9.4,0.0
DJ Moore,WR,CHI,7,8,9,54,6.8,0,0,0,0.0,0,0.0,9.4,0.0
Jaylen Waddle,WR,MIA,7,6,6,63,10.5,0,0,0,0.0,0,0.0,9.3,0.0
Davante Adams,WR,LV,7,7,12,57,8.1,0,0,0,0.0,0,0.0,9.2,0.0
Chris Olave,WR,NO,7,7,15,57,8.1,0,0,0,0.0,0,0.0,9.2,0.0
Jerry Jeudy,WR,DEN,7,5,5,64,12.8,0,0,0,0.0,0,0.0,8.9,0.0
Brandon Powell,WR,MIN,7,4,5,64,16.0,0,1,5,5.0,0,0.0,8.9,0.0
Jalin Hyatt,WR,NYG,7,2,5,75,37.5,0,0,0,0.0,0,0.0,8.5,0.0
Drake London,WR,ATL,7,6,7,54,9.0,0,0,0,0.0,0,0.0,8.4,0.0
Brandon Aiyuk,WR,SF,7,5,6,57,11.4,0,0,0,0.0,0,0.0,8.2,0.0
Jauan Jennings,WR,SF,7,5,9,54,10.8,0,0,0,0.0,0,0.0,7.9,0.0
Elijah Moore,WR,CLE,7,4,7,59,14.8,0,0,0,0.0,0,0.0,7.9,0.0
Nelson Agholor,WR,BAL,7,1,1,12,12.0,1,0,0,0.0,0,0.0,7.7,0.0
Keenan Allen,WR,LAC,7,4,9,55,13.8,0,0,0,0.0,0,0.0,7.5,0.0
Odell Beckham Jr.,WR,BAL,7,5,7,49,9.8,0,0,0,0.0,0,0.0,7.4,0.0
K.J. Osborn,WR,MIN,7,5,6,47,9.4,0,0,0,0.0,0,0.0,7.2,0.0
DeVonta Smith,WR,PHI,7,4,5,49,12.3,0,0,0,0.0,0,0.0,6.9,0.0
Jahan Dotson,WR,WAS,7,5,8,43,8.6,0,0,0,0.0,0,0.0,6.8,0.0
Alec Pierce,WR,IND,7,3,3,53,17.7,0,0,0,0.0,0,0.0,6.8,0.0
Marquise Brown,WR,ARI,7,3,7,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Cooper Kupp,WR,LAR,7,2,7,29,14.5,0,0,0,0.0,0,0.0,5.9,0.0
Cedrick Wilson Jr.,WR,MIA,7,2,3,48,24.0,0,0,0,0.0,0,0.0,5.8,0.0
Tyler Lockett,WR,SEA,7,4,5,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Khalil Shakir,WR,BUF,7,4,4,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Jamal Agnew,WR,JAC,7,4,6,36,9.0,0,1,-1,-1.0,0,0.0,5.5,0.0
Darnell Mooney,WR,CHI,7,4,5,32,8.0,0,1,2,2.0,0,0.0,5.4,0.0
Josh Reynolds,WR,DET,7,2,3,43,21.5,0,0,0,0.0,0,0.0,5.3,0.0
Rashid Shaheed,WR,NO,7,4,8,28,7.0,0,1,4,4.0,0,0.0,5.2,0.0
Scott Miller,WR,ATL,7,1,1,46,46.0,0,0,0,0.0,0,0.0,5.1,0.0
Rashod Bateman,WR,BAL,7,2,3,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
Curtis Samuel,WR,WAS,7,4,8,25,6.3,0,0,0,0.0,0,0.0,4.5,0.0
Tyler Scott,WR,CHI,7,2,3,19,9.5,0,2,14,7.0,0,0.0,4.3,0.0
Christian Watson,WR,GB,7,3,5,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Michael Wilson,WR,ARI,7,3,5,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Rondale Moore,WR,ARI,7,2,4,2,1.0,0,4,24,6.0,0,0.0,3.6,0.0
Amari Cooper,WR,CLE,7,2,8,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Donovan Peoples-Jones,WR,CLE,7,2,3,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Ray-Ray McCloud III,WR,SF,7,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Kalif Raymond,WR,DET,7,2,2,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Derius Davis,WR,LAC,7,1,2,10,10.0,0,3,14,4.7,0,0.0,2.9,0.0
Dontayvion Wicks,WR,GB,7,1,1,17,17.0,0,1,1,1.0,0,0.0,2.9,0.0
Tre Tucker,WR,LV,7,2,3,16,8.0,0,1,2,2.0,0,0.0,2.8,0.0
Marquise Goodwin,WR,CLE,7,1,2,6,6.0,0,1,17,17.0,0,0.0,2.8,0.0
Tim Jones,WR,JAC,7,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Wan'Dale Robinson,WR,NYG,7,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Darius Slayton,WR,NYG,7,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Skyy Moore,WR,KC,7,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Quentin Johnston,WR,LAC,7,1,2,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Hunter Renfrow,WR,LV,7,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
KhaDarel Hodge,WR,ATL,7,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Isaiah Hodgins,WR,NYG,7,2,4,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Byron Pringle,WR,WAS,7,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Kadarius Toney,WR,KC,7,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Jalen Reagor,WR,NE,7,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Deonte Harty,WR,BUF,7,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
DeVante Parker,WR,NE,7,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Allen Robinson II,WR,PIT,7,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Trishton Jackson,WR,MIN,7,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Braxton Berrios,WR,MIA,7,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Gabe Davis,WR,BUF,7,1,5,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Mecole Hardman Jr.,WR,KC,7,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Van Jefferson,WR,ATL,7,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Calvin Ridley,WR,JAC,7,1,4,5,5.0,0,1,0,0.0,0,0.0,1.0,0.0
Trent Sherfield,WR,BUF,7,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Trey Palmer,WR,TB,7,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Deven Thompkins,WR,TB,7,3,3,14,4.7,0,0,0,0.0,0,0.0,0.9,0.0
Julio Jones,WR,PHI,7,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Samori Toure,WR,GB,7,1,2,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Isaiah McKenzie,WR,IND,7,0,0,0,0.0,0,1,7,7.0,0,0.0,0.7,0.0
Tyquan Thornton,WR,NE,7,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Velus Jones Jr.,WR,CHI,7,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Calvin Austin III,WR,PIT,7,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
D'Onta Foreman,RB,CHI,7,3,5,31,10.3,1,16,89,5.6,2,0.0,31.5,0.0
Alvin Kamara,RB,NO,7,12,14,91,7.6,0,17,62,3.6,0,0.0,23.3,0.0
Jahmyr Gibbs,RB,DET,7,9,10,58,6.4,0,11,68,6.2,1,0.0,23.1,0.0
Travis Etienne Jr.,RB,JAC,7,3,5,24,8.0,0,14,53,3.8,2,0.0,21.2,0.0
Christian McCaffrey,RB,SF,7,3,3,51,17.0,1,15,45,3.0,1,0.0,21.1,0.0
Gus Edwards,RB,BAL,7,1,1,80,80.0,0,14,64,4.6,1,0.0,20.9,0.0
Jonathan Taylor,RB,IND,7,3,4,45,15.0,0,18,75,4.2,1,0.0,19.5,0.0
James Cook,RB,BUF,7,3,3,46,15.3,1,13,56,4.3,0,0.0,17.7,0.0
Saquon Barkley,RB,NYG,7,3,4,41,13.7,1,21,77,3.7,0,0.0,17.3,0.0
Jerome Ford,RB,CLE,7,2,4,20,10.0,0,11,74,6.7,1,0.0,16.4,0.0
Kareem Hunt,RB,CLE,7,0,1,0,0.0,0,10,31,3.1,2,0.0,15.1,0.0
Najee Harris,RB,PIT,7,3,3,15,5.0,0,14,53,3.8,1,0.0,14.3,0.0
Isiah Pacheco,RB,KC,7,4,4,28,7.0,1,13,32,2.5,0,0.0,14.0,0.0
Joshua Kelley,RB,LAC,7,0,0,0,0.0,0,7,75,10.7,1,0.0,13.5,0.0
Darrell Henderson Jr.,RB,LAR,7,1,2,5,5.0,0,18,61,3.4,1,0.0,13.1,0.0
Rachaad White,RB,TB,7,6,6,65,10.8,0,13,34,2.6,0,0.0,12.9,0.0
Tyler Allgeier,RB,ATL,7,3,3,53,17.7,0,21,59,2.8,0,0.0,12.7,0.0
Kenneth Walker III,RB,SEA,7,2,3,6,3.0,0,26,105,4.0,0,0.0,12.1,0.0
Rhamondre Stevenson,RB,NE,7,6,6,51,8.5,0,9,34,3.8,0,0.0,11.5,0.0
Javonte Williams,RB,DEN,7,3,4,14,4.7,0,15,82,5.5,0,0.0,11.1,0.0
AJ Dillon,RB,GB,7,2,2,34,17.0,0,15,61,4.1,0,0.0,10.5,0.0
Jaylen Warren,RB,PIT,7,1,2,-1,-1.0,0,6,32,5.3,1,0.0,9.6,0.0
Emari Demercado,RB,ARI,7,4,5,17,4.3,0,13,58,4.5,0,0.0,9.5,0.0
Ezekiel Elliott,RB,NE,7,0,1,0,0.0,0,11,31,2.8,1,0.0,9.1,0.0
D'Andre Swift,RB,PHI,7,3,3,13,4.3,0,15,62,4.1,0,0.0,9.0,0.0
Brian Robinson Jr.,RB,WAS,7,0,1,0,0.0,0,8,23,2.9,1,0.0,8.3,0.0
Kenneth Gainwell,RB,PHI,7,0,0,0,0.0,0,8,16,2.0,1,0.0,7.6,0.0
Aaron Jones,RB,GB,7,3,5,22,7.3,0,8,35,4.4,0,0.0,7.2,0.0
Cam Akers,RB,MIN,7,2,3,30,15.0,0,10,31,3.1,0,0.0,7.1,0.0
Zack Moss,RB,IND,7,1,2,5,5.0,0,18,57,3.2,0,0.0,6.7,0.0
Royce Freeman,RB,LAR,7,0,0,0,0.0,0,12,66,5.5,0,0.0,6.6,0.0
Darrynton Evans,RB,CHI,7,1,3,6,6.0,0,14,48,3.4,0,0.0,5.9,0.0
Samaje Perine,RB,DEN,7,3,3,31,10.3,0,2,10,5.0,0,0.0,5.6,0.0
Cordarrelle Patterson,RB,ATL,7,0,0,0,0.0,0,10,56,5.6,0,0.0,5.6,0.0
Raheem Mostert,RB,MIA,7,1,3,6,6.0,0,9,45,5.0,0,0.0,5.6,0.0
Justice Hill,RB,BAL,7,1,1,2,2.0,0,4,46,11.5,0,0.0,5.3,0.0
Alexander Mattison,RB,MIN,7,2,3,3,1.5,0,8,39,4.9,0,0.0,5.2,0.0
Jaleel McLaughlin,RB,DEN,7,1,2,1,1.0,0,5,45,9.0,0,0.0,5.1,0.0
Austin Ekeler,RB,LAC,7,1,2,1,1.0,0,14,45,3.2,0,0.0,5.1,0.0
Josh Jacobs,RB,LV,7,1,4,6,6.0,0,11,35,3.2,0,0.0,4.6,0.0
Zamir White,RB,LV,7,3,3,26,8.7,0,2,2,1.0,0,0.0,4.3,0.0
Antonio Gibson,RB,WAS,7,2,2,24,12.0,0,2,7,3.5,0,0.0,4.1,0.0
Patrick Ricard,RB,BAL,7,2,2,31,15.5,0,0,0,0.0,0,0.0,4.1,0.0
Latavius Murray,RB,BUF,7,2,2,20,10.0,0,4,8,2.0,0,0.0,3.8,0.0
Emanuel Wilson,RB,GB,7,2,2,8,4.0,0,2,19,9.5,0,0.0,3.7,0.0
Jerick McKinnon,RB,KC,7,2,2,24,12.0,0,2,2,1.0,0,0.0,3.6,0.0
Chris Rodriguez Jr.,RB,WAS,7,0,0,0,0.0,0,7,31,4.4,0,0.0,3.1,0.0
Craig Reynolds,RB,DET,7,1,1,9,9.0,0,3,16,5.3,0,0.0,3.0,0.0
Pierre Strong Jr.,RB,CLE,7,0,0,0,0.0,0,8,25,3.1,0,0.0,2.5,0.0
Ty Chandler,RB,MIN,7,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Matt Breida,RB,NYG,7,1,1,5,5.0,0,3,4,1.3,0,0.0,1.4,0.0
Keaton Mitchell,RB,BAL,7,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Jamaal Williams,RB,NO,7,0,0,0,0.0,0,5,14,2.8,0,0.0,1.4,0.0
Khari Blasingame,RB,CHI,7,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jeff Wilson Jr.,RB,MIA,7,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Salvon Ahmed,RB,MIA,7,1,2,0,0.0,0,2,3,1.5,0,0.0,0.8,0.0
Ke'Shawn Vaughn,RB,TB,7,0,1,0,0.0,0,4,7,1.8,0,0.0,0.7,0.0
Clyde Edwards-Helaire,RB,KC,7,0,1,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Keith Smith,RB,ATL,7,1,1,-1,-1.0,0,0,0,0.0,0,0.0,0.4,0.0
Bijan Robinson,RB,ATL,7,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Damien Williams,RB,ARI,7,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Tank Bigsby,RB,JAC,7,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Travis Kelce,TE,KC,7,12,13,179,14.9,1,0,0,0.0,0,0.0,29.9,0.0
Mark Andrews,TE,BAL,7,4,6,63,15.8,2,0,0,0.0,0,0.0,20.3,0.0
Darren Waller,TE,NYG,7,7,8,98,14.0,1,0,0,0.0,0,0.0,19.3,0.0
